Client,Company_Code,Supplier,Supplier_Name,PAN,Country,WTax_Type,WTx,TAN_Exemption,Recipient_Type,Exemption_Number,Exemption_Percentage,Exemption_From,Exemption_To,Exemption_Reason,Exemption_Threshold,Currency
500,1001,H00436,Heuristix Digital Technologies Priv,AADCH7341B,IN,JI,J1,,0001,1AE0625REY,96.5,2025-06-25,2026-03-31,AL,5898597,INR
500,1001,GPSTN0818,G S P POWER SYSTEMS PRIVATE LIMITED,AACCG0581H,IN,CI,C1,,0009,1AA0822UVI,55,2022-08-18,2023-03-31,AL,12500000,INR
500,1001,HMIL01,HERO MINDMINE INSTITUTE PVT LTD,AABCH8741B,IN,JI,J1,,0001,1NA0626TBA,75,2026-06-12,2027-03-31,AL,10000000,INR
500,1081,HMLL2017,MAHINDRA LOGISTIC LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1001,HTML_01TG,HT MEDIA LIMITED,AABCH3165P,IN,CI,C1,,0001,1AC0725LIB,85,2025-07-23,2026-03-31,AL,3846000,INR
500,1001,GPSTG1118,G S P POWER SYSTEMS PRIVATE LIMITED,AACCG0581H,IN,CI,C1,,0009,1AA0822UVI,55,2022-08-18,2023-03-31,AL,12500000,INR
500,1001,GIRNARS11,GIRNAR SOFTWARE PRIVATE LIMITED,AACCG7277J,IN,CI,C1,,0001,1AD0722GUP,75,2022-07-26,2023-03-31,AL,42725000,INR
500,1001,HP001,P.D.HINDUJA NATIONAL HOSPITAL,AAATN0093Q,IN,JI,J1,,0001,1AD0522DSJ,100,2022-05-13,2023-03-31,AL,15230768,
500,1001,MSBDPL01,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1001,MSBDPL07,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AD0623KIT,95,2023-06-09,2024-03-31,AL,1058100000,INR
500,1001,MSBDPL04,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AD0623KIT,95,2023-06-09,2024-03-31,AL,1058100000,INR
500,1001,MSBDLRAN01,DELHIVERY LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1001,MSBDLPB01,DELHIVERY LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1079,MRVTACTD01,ACTEVIA TECHNOLOGY SERVICES PRIVATE,AAUCA3130C,IN,JI,J1,,0001,1AB0326EUU,50,2026-04-01,2027-03-31,AL,10000000,INR
500,1001,MS0017,AD ASTRA CONSULTANTS PVT,AAGCA0236K,IN,JI,J1,,0001,1AG0425SQN,80,2025-04-28,2026-03-31,AL,15000000,INR
500,1079,MS0017,AD ASTRA CONSULTANTS PVT,AAGCA0236K,IN,JI,J1,,0001,4AF0426WTO4A009,82.5,2026-04-27,2027-03-31,AL,10000000,INR
500,1081,MS0017,AD ASTRA CONSULTANTS PVT,AAGCA0236K,IN,JI,J1,,0001,4AF0426WTO4A021,82.5,2026-04-27,2027-03-31,AL,10000000,INR
500,1001,MRVDO00351,TUV INDIA PRIVATE LTD,AAACT2209D,IN,JI,J1,,0001,1AA0625ISU,50,2025-06-02,2026-03-31,AL,5569000,INR
500,1081,MRVDO00351,TUV INDIA PRIVATE LTD,AAACT2209D,IN,JP,J1,,0001,4NA0626AAB4D060,50,2026-06-01,2027-03-31,AL,1840000,INR
500,1081,MRVDO00351,TUV INDIA PRIVATE LTD,AAACT2209D,IN,JI,J1,,0001,4NA0626AAB4D060,50,2026-06-01,2027-03-31,AL,1840000,INR
500,1079,MRVDO00351,TUV INDIA PRIVATE LTD,AAACT2209D,IN,JI,J1,,0001,4NA0626AAB4G873,50,2026-06-01,2027-03-31,AL,400000,INR
500,1001,MRVDS00041,ASM DIGITAL ENGINEERING PRIVATE LIM,AACCC8083G,IN,JI,J1,,0001,1AD0724HRL,80,2024-07-22,2025-03-31,AL,14971428,INR
500,1001,MRVDS00087,UNIQ SECURITY SOLUTIONS PRIVATE LIM,AAACU2509B,IN,CI,C1,,0001,1AB0724RXZ,50,2024-07-08,2025-03-31,AL,12737280,INR
500,1081,N01114B,NEEDS MAN POWER SUPPORT SERV P.LTD.,AACCN4867B,IN,CI,C1,,0001,1NA0626QFJ,67.5,2026-06-10,2027-03-31,AL,28754079,INR
500,1001,N01114B,NEEDS MAN POWER SUPPORT SERV P.LTD.,AACCN4867B,IN,CI,C1,,0001,1NA0626QFK,67.5,2026-06-10,2027-03-31,AL,28754079,INR
500,1001,MRVDS00099,Bharti Airtel,AAACB2894G,IN,JI,J1,,0001,1AB0325QYO,98,2025-04-01,2026-03-31,AL,20845569,INR
500,1001,MPENIL001,Entertainment Network India ltd Rad,AAACE7796G,IN,CI,C1,,0001,1AE0621PSR,0.5,2021-06-22,2022-03-31,AL,43261047,INR
500,1001,MRVL004,LAYAM MANAGEMENT SOLUTION,AABCL6457A,IN,CI,C1,,0001,1NB0726FGJ,87.5,2026-07-09,2027-03-31,AL,336616582,INR
500,1001,MSBDPL06,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1001,MSBDPL05,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1001,MSBTVSJP01,TVS SUPPLY CHAIN SOLUTIONS LIMITED,AACCT1412E,IN,CI,C1,,0001,1AG0525CFZ,77.5,2025-05-27,2026-03-31,AL,604520262,INR
500,1001,MSBDTDC01,DTDC EXPRESS LIMITED,AAACD8017H,IN,CI,C1,,0001,1AF0525EER,37.5,2025-05-22,2026-03-31,AL,47000000,INR
500,1001,MSBDPL02,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AD0623KIT,95,2023-06-09,2024-03-31,AL,1058100000,INR
500,1001,MT0094,TATA MEMORIAL HOSPITAL.,AAATT3620R,IN,JI,J3,,0001,1AC0724BAE,100,2024-07-10,2025-03-31,AL,100000,INR
500,1001,N5313T,BALABHAI NANAVATI HOSPITAL,AAATD0094K,IN,JI,J3,,0001,1AC0325SIX,100,2025-04-01,2026-03-31,AL,7000000,INR
500,1001,MS0015,SURANA  HOSPITAL & RESEARCH,AAATS1061R,IN,JI,J3,,0001,1AF0525OHX,100,2025-05-23,2026-03-31,AL,1000000,INR
500,1001,MS031,S L RAHEJA HOSPITAL,AAATD1338G,IN,JP,J3,,0001,1AE0425NED,100,2025-04-16,2026-03-31,AL,10000000,INR
500,1001,MS031,S L RAHEJA HOSPITAL,AAATD1338G,IN,JI,J3,,0001,1AE0425NED,100,2025-04-16,2026-03-31,AL,10000000,INR
500,1001,N100,NETWORK18 MEDIA & INVESTMENT LTD.,AABCS2472G,IN,CI,C1,,0001,1AF0423KEU,95,2023-04-27,2024-03-31,AL,1662789,INR
500,1001,N00382,NETWORK 18 MEDIA AND INVESTMENT LTD,AABCS2472G,IN,CI,C1,,0001,1AE0422TOE,97.5,2022-04-29,2023-03-31,AL,4568182,INR
500,1001,MSBTIPL01,TAJONLINE INDIA PVT LTD,AABCT5643A,IN,HI,H1,,0001,1AF0524HKI,50,2024-05-16,2025-03-31,AL,100000000,INR
500,1001,MSBTIPL01,TAJONLINE INDIA PVT LTD,AABCT5643A,IN,JI,J1,,0001,1AF0524HKJ,80,2024-05-16,2025-03-31,AL,7000000,INR
500,1001,MT0003,TUV INDIA PVT.LTD.,AAACT2209D,IN,JI,J1,,0001,1AD0422JYA,50,2022-04-26,2023-03-31,AL,3000000,INR
500,1001,MSPL15,MAGNAMIOUS SYSTEMS PVT LTD,AABCM3570D,IN,JI,J1,,0001,1AG0623WIU,50,2023-06-21,2024-03-31,AL,10000000,INR
500,1001,N1023,Nmah & Co,AAKFN0438R,IN,JI,J3,,0001,1AA0623MGD,35,2023-06-01,2024-03-31,AL,200000,INR
500,1001,MSBTVSMH01,TVS SUPPLY CHAIN SOLUTIONS LIMITED,AACCT1412E,IN,CI,C1,,0001,1AG0525CFZ,77.5,2025-05-27,2026-03-31,AL,604520262,INR
500,1001,MSBDTSS01,DUSTERS TOTAL SOLUTIONS SERVICES PV,AACCD5989Q,IN,CI,C1,,0001,1AA0823FYS,62.5,2023-08-02,2024-03-31,AL,14098064,INR
500,1001,MW0001A,WOCKHARDT HOSPITALS,AAACW3342G,IN,JI,J1,,0001,1AD0722PEJ,80,2022-07-29,2023-03-31,AL,27170155,INR
500,1001,NSPLKR15,NIVEUS SOLUTIONS PVT LTD,AAECN3100F,IN,JI,J1,,0001,1AA0824CSK,50,2024-08-02,2025-03-31,AL,2399250000,INR
500,1001,P00044,P.D.HINDUJA NATIONAL HOSPITAL,AAATN0093Q,IN,JI,J3,,0001,1AD0522DSJ,100,2022-05-13,2023-03-31,AL,15230768,INR
500,1001,P013,P. D. HINDUJA NATIONAL HOSPITAL &,AAATN0093Q,IN,JI,J3,,0001,1AD0522DSJ,100,2022-05-13,2023-03-31,AL,15230768,INR
500,1001,P0117,PIMPRI CHINCHWAD MATHADI AND,AAAAP4829M,IN,CI,C4,,0001,1AC0625JBB,100,2025-06-11,2026-03-31,AL,18892800,INR
500,1001,NSPL001,NOBLE SHIPPING PVT,AABCN3498H,IN,CI,C1,,0001,1AC0426RZI,67.5,2026-04-15,2027-03-31,AL,5200000,INR
500,1001,OLS254995B,OM LOGISTICS SUPPLY CHAIN PRIVATE L,AAECO4660K,IN,CI,C1,,0001,1AG0426GGL,67.5,2026-04-29,2027-03-31,AL,25569000,INR
500,1001,P00612,PLATINUM COMMUNICATIONS,AAECP2215R,IN,CI,C1,,0001,1AF0621XIW,15,2021-06-30,2022-03-31,AL,7000000,INR
500,1001,NSTCISC012,TCI Supply chain solutions,AAACT7966R,IN,CI,C1,,0001,1AA0426SYZ,65,2026-04-02,2027-03-31,AL,9390000,INR
500,1081,NSTCISC012,TCI Supply chain solutions,AAACT7966R,IN,CI,C1,,0001,1AA0426SZQ,65,2026-04-02,2027-03-31,AL,69190000,INR
500,1001,NH0024,DR. NAMJOSHI HOSPITAL PVT,AABCD7562L,IN,JI,J1,,0001,1AD0724JQK,65,2024-07-23,2025-03-31,AL,5000000,INR
500,1001,P5670,P.D.HINDUJA  NATL HOSP.& MED RE CEN,AAATN0093Q,IN,JI,J3,,0001,1AA0725NKB,100,2025-07-04,2026-03-31,AN,15000000,INR
500,1001,P00138,PRICEWATERHOUSE COOPERS PVT,AABCP9181H,IN,JI,J1,,0001,1AE0623ROO,90,2023-06-16,2024-03-31,AL,400000,INR
500,1001,P5078HYD,PEREGRINE GUARDING PVT LTD.,AADCP2498P,IN,CI,C1,,0001,1AJ0523NLJ,75,2023-05-25,2024-03-31,AL,4351953,INR
500,1001,NHES01,NATIONAL HEALTH AND EDUCATION SOCIE,AAATN0093Q,IN,JI,J3,,0001,1AA0725NKB,100,2025-07-04,2026-03-31,AL,15000000,INR
500,1001,NSXLRI0121,XAVIER LABOUR RELATIONS INSTITUTE,AAATI0475M,IN,JI,J3,,0001,1AB0723LNA,100,2023-07-13,2024-03-31,AL,5000000,INR
500,1001,NSSBSP0123,SAVVY BUSINESS SOLUTIONS PRIVATE LI,AAOCS8108A,IN,JI,J1,,0001,1AC0725OGN,50,2025-07-24,2026-03-31,AL,2000000,INR
500,1001,NSFSP0123,FIRMWAY SERVICES PRIVATE,AACCF8827B,IN,JI,J1,,0001,1AA0724TXG,90,2024-07-05,2025-03-31,AL,1000000,INR
500,1001,NMIL15,Network18 Media & Investments Ltd.,AABCS2472G,IN,CI,C1,,0001,1AF0423KEU,95,2023-04-27,2024-03-31,AL,1662789,INR
500,1079,NMIL15,Network18 Media & Investments Ltd.,AABCS2472G,IN,CI,C1,,0001,4AB0426YFU4A241,92.5,2026-04-09,2027-03-31,AL,10000000,
500,1001,NSMADE0121,MAHINDRA ADVANCED DESIGN EUROPE,AAGCM9780N,GB,JI,J1,,0001,1AE0624HGD,75,2024-06-21,2025-03-31,AL,414954040,INR
500,1001,NSKMP0121,Kinnect Media Private Limited,ABACS0806Q,IN,JI,J1,,0001,1AD0623LME,45,2023-06-09,2024-03-31,AL,5000000,INR
500,1081,NSKMP0121,Kinnect Media Private Limited,ABACS0806Q,IN,JP,J1,,0001,1NA0526XPB,45,2026-05-21,2027-03-31,AL,20000000,INR
500,1081,NSKMP0121,Kinnect Media Private Limited,ABACS0806Q,IN,JI,J1,,0001,1NA0526XPB,45,2026-05-21,2027-03-31,AL,20000000,INR
500,1001,P080041,PAYU PAYMENTS PRIVATE LIMITED,AAJCS9091D,IN,CI,C1,,0001,1AA0425XOM,97.5,2025-04-02,2026-03-31,AL,600000,INR
500,1079,P080041,PAYU PAYMENTS PRIVATE LIMITED,AAJCS9091D,IN,CI,C1,,0001,1AA0526XYE,96.5,2026-05-08,2027-03-31,AL,200000,
500,1079,NSHAL0124,HIREGANGE & ASSOCIATES LLP,AACFH8197H,IN,JI,J3,,0001,4NA0626AIZ4A854,40,2026-06-29,2027-03-31,AL,194700,INR
500,1001,OEPL1501,OML ENTERTAINMENT PVT LTD,AABCO1501G,IN,JI,J1,,0001,1AA0924JQO,60,2024-09-09,2025-03-31,AL,10000000,INR
500,1001,NST002,TeamLease Services Pvt. Ltd.,AABCT5458K,IN,CI,C1,,0001,1AC0425DOH,85,2025-04-07,2026-03-31,AL,379378957,INR
500,1081,NST002,TeamLease Services Pvt. Ltd.,AABCT5458K,IN,CI,C1,,0001,1AB0326MIN,95,2026-04-01,2027-03-31,AL,7850918,INR
500,1001,DCK00212AA,KRIOS INFO SOLUTIONS PRIV,AAFCT7273G,IN,JI,J1,,0001,1NC0726CFF,75,2026-07-14,2027-03-31,AL,180000000,INR
500,1001,DCL00067AA,LEPTON SOFTWARE EXPORT &,AAACL6778R,IN,JI,J1,,0001,1AA0725JNI,55,2025-07-02,2026-03-31,AL,34454861,INR
500,1001,DCT00570AA,THINKINNOV SOLUTION,AAFCT3855N,IN,JI,J1,,0001,1NA0926SVB,50,2026-09-10,2027-03-31,AL,25099759,INR
500,1081,DCS00642AA,STRATEGIC LEARNING SOLUTI,AADCS9706K,IN,JI,J1,,0001,1AD0426CLG,84,2026-04-15,2027-03-31,AL,17000000,INR
500,1001,DCS00642AA,STRATEGIC LEARNING SOLUTI,AADCS9706K,IN,JI,J1,,0001,1AD0426CLH,84,2026-04-15,2027-03-31,AL,70000000,INR
500,1001,DCT00472AA,THE AUTOMOTIVE RESEARCH,AAATT1989P,IN,JI,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1079,DCT00472AA,THE AUTOMOTIVE RESEARCH,AAATT1989P,IN,JI,J3,,0001,1AD0526CVD,100,2026-05-19,2027-03-31,AL,110000000,INR
500,1001,D0185,DTDC EXPRESS LTD,AAACD8017H,IN,CI,C1,,0001,1AF0525EER,37.5,2025-05-22,2026-03-31,AL,47000000,INR
500,1001,DDD00371AA,DASSAULT SYSTEMES INDIA,AACCD7672A,IN,JI,J1,,0001,1NC0726NSM,87,2026-07-17,2027-03-31,AL,914462070,INR
500,1081,DDD00371AA,DASSAULT SYSTEMES INDIA,AACCD7672A,IN,JI,J1,,0001,1NC0726NTN,87,2026-07-17,2027-03-31,AL,96739212,INR
500,1079,DCH00180AA,HANSA CUSTOMER EQUITY,AADCC3122F,IN,JI,J1,,0001,1AA0726HLS,76.5,2026-07-07,2027-03-31,AL,63960000,INR
500,1081,DCH00180AA,HANSA CUSTOMER EQUITY,AADCC3122F,IN,JI,J1,,0001,1AA0726HLT,76.5,2026-07-07,2027-03-31,AL,50000000,INR
500,1081,DCH00180AA,HANSA CUSTOMER EQUITY,AADCC3122F,IN,JP,J1,,0001,1AA0726HLT,76.5,2026-07-07,2027-03-31,AL,50000000,INR
500,1001,DCV00395AA,M/S VSERV INFOSYSTEMS PRIVATE,AAFCV6101M,IN,LI,L1,,0001,1NB0926BOK,50,2026-09-21,2027-03-31,AL,915756,INR
500,1001,DDX00023AB,Xtelify Limited,AABCW6047M,IN,CI,C1,,0001,1AD0526NGT,75,2026-05-21,2027-03-31,AL,127053547,INR
500,1001,DDT00472AB,The Automotive Research Association,AAATT1989P,IN,JP,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1081,DDT00472AB,The Automotive Research Association,AAATT1989P,IN,JI,J3,,0001,1AD0526CVA,100,2026-05-19,2027-03-31,AL,110000000,INR
500,1079,D1234,Dassault Systemes India Pvt Ltd,AACCD7672A,IN,JI,J1,,0001,1AC0625EYK,56,2025-06-11,2026-03-31,AL,101918936,INR
500,1001,D1234,Dassault Systemes India Pvt Ltd,AACCD7672A,IN,JI,J1,,0001,1NC0726NSM,87,2026-07-17,2027-03-31,AL,914462070,INR
500,1001,D1234,Dassault Systemes India Pvt Ltd,AACCD7672A,IN,JP,J1,,0001,1NC0726NSM,87,2026-07-17,2027-03-31,AL,914462070,INR
500,1081,D1234,Dassault Systemes India Pvt Ltd,AACCD7672A,IN,JI,J1,,0001,1NC0726NTN,87,2026-07-17,2027-03-31,AL,96739212,INR
500,1001,SMGDX0122,GDX FACILITY AND MANAGEMENT SERVICE,AACCG5199H,IN,CI,C1,,0001,1AE0525JNK,95,2025-05-20,2026-03-31,AL,23396701,INR
500,1001,SMDMCFS224,DMC FINISHING SCHOOL PRIVATE,AAKCD4723A,IN,CI,C1,,0001,1AD0526EYR,25,2026-05-19,2027-03-31,AL,953528000,INR
500,1001,SMTDS124,TDS PLACEMENTS AND SERVICES PRIVATE,AACCT7089F,IN,CI,C1,,0001,1AA0725KSR,75,2025-07-03,2026-03-31,AL,37500000,INR
500,1001,SMS24,SMS INTEGRATED FACILITY SERVICES PR,AAFCS4166H,IN,CI,C1,,0001,1AC0422PJA,65,2022-04-23,2023-03-31,AL,502064,INR
500,1001,SOTC001,SOTC TRAVEL LTD.,AAGCS6725D,IN,CI,C1,,0001,1AA1223PST,75,2023-12-20,2024-03-31,AL,100000000,INR
500,1001,SOFTE105CH,SODEXO INDIA SERVICES PRIVATE LIMIT,AAACR2547Q,IN,CI,C1,,0001,1AB0523OHJ,47.5,2023-05-10,2024-03-31,AL,18180580,INR
500,1001,SMTLEF0121,TEAMLEASE EDUCATION FOUNDATION,AADCT8958N,IN,CI,C1,,0001,1AE0625OEU,75,2025-06-24,2026-03-31,AL,31377000,INR
500,1001,SMDTS0222,DUSTERS TOTAL SOLUTIONS SERVICES PR,AACCD5989Q,IN,CI,C1,,0001,1AA0823FYS,62.5,2023-08-02,2024-03-31,AL,14098064,INR
500,1001,SOBIS0125,BOMBAY INTEGRATED SECURITY INDIA,AABCB5803G,IN,CI,C1,,0001,1AA0924ZGQ,5,2024-09-24,2025-03-31,AL,8335661,INR
500,1001,SMHQIP0122,HealthQuarters India Private Limite,AACCH2341C,IN,JI,J1,,0001,1NA0626THP,90,2026-06-12,2027-03-31,AL,2231986,INR
500,1081,SMHQIP0122,HealthQuarters India Private Limite,AACCH2341C,IN,JI,J1,,0001,1NA0626THQ,90,2026-06-12,2027-03-31,AL,2183531,INR
500,1001,SOSVC10CH,SODEXO SVC INDIA PRIVATE,AALCS9822Q,IN,CI,C1,,0001,1AC0426YUV,87.5,2026-04-15,2027-03-31,AL,20895111,INR
500,1001,SOSVC10CH,SODEXO SVC INDIA PRIVATE,AALCS9822Q,IN,CP,C1,,0001,1AC0426YUV,87.5,2026-04-15,2027-03-31,AL,20895111,INR
500,1001,N00415,NOVO,AAECN5211B,IN,JI,J1,,0001,1AA1023BST,30,2023-10-05,2024-03-31,AL,60000000,INR
500,1001,MSBDPL03,DELHIVERY PRIVATE LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AD0623KIT,95,2023-06-09,2024-03-31,AL,1058100000,INR
500,1001,MSBFMISC01,FM INDIA SUPPLY CHAIN PRIVATE LIMIT,AACCF6938K,IN,CI,C1,,0001,1AG0525DYV,95,2025-05-27,2026-03-31,AL,33877535,INR
500,1001,MSBDL01,DELHIVERY LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1001,MF0048,FLYJAC LOGISTICS PRIVATE LTD,AABCF2133M,IN,CI,C1,,0001,1AD0625EMD,5,2025-06-17,2026-03-31,AL,128789198,INR
500,1001,MFVAHL01,APOLLO HEALTH & LIFESTYLE LTD,AADCA0733E,IN,JI,J1,,0001,1AG0523IOD,99,2023-05-19,2024-03-31,AL,10279707,INR
500,1001,MES00707,THE INDIAN PERFORMING RIGHT SOCIETY,AAACT1594K,IN,JI,J1,,0001,1AA0725OAW,70,2025-07-04,2026-03-31,AL,4300000,INR
500,1079,MES00707,THE INDIAN PERFORMING RIGHT SOCIETY,AAACT1594K,IN,JI,J1,,0001,4AA0526QJR4A242,70,2026-05-06,2027-03-31,AL,2900000,INR
500,1001,MERAKI27,MERAKI COMMUNICATIONS PVT.LTD.,AAICM0807G,IN,JI,J1,,0001,1AB0722QPH,45,2022-07-20,2023-03-31,AL,5000000,INR
500,1001,MD0080,DESIGNTECH SYSTEMS LTD,AABCD2335F,IN,JI,J1,,0001,1AJ0524LDD,80,2024-05-29,2025-03-31,AL,55826483,INR
500,1001,MES00816,IDIADA AUTOMOTIVE TECHNOLOGY SA,AABCI5985Q,ES,JI,J1,,0001,1AC0625ULT,47,2025-06-13,2026-03-31,AL,22500000,INR
500,1001,MC02445B,McKinsey & Company India LLP,AAXFM1434F,IN,JP,J1,,0001,1NC0726MCH,62.7,2026-07-17,2027-03-31,AL,1708633372,INR
500,1001,MC02445B,McKinsey & Company India LLP,AAXFM1434F,IN,JI,J1,,0001,1NC0726MCH,62.7,2026-07-17,2027-03-31,AL,1708633372,INR
500,1001,MDPLMH15,MIRUM DIGITAL PVT LTD,AANCS0273K,IN,JI,J1,,0001,1AF0425DDS,58,2025-04-17,2026-03-31,AL,3500000,INR
500,1001,MHA0123301,DTDC COURIER & CARGO LTD,AAACD8017H,IN,CI,C1,,0001,1AF0525EER,37.5,2025-05-22,2026-03-31,AL,47000000,INR
500,1001,MES00954,KLAUS IT SOLUTIONS PVT,AAFCK0764K,IN,JI,J1,,0001,1AA0425WWR,94,2025-04-02,2026-03-31,AL,6000000,INR
500,1001,MDT018,TUV INDIA PVT. LTD,AAACT2209D,IN,JI,J1,,0001,1AD0422JYA,50,2022-04-26,2023-03-31,AL,3000000,
500,1001,B00661,BAIN AND COMPANY INDIA PRIVATE LIMI,AACCB8671R,IN,JI,J1,,0001,1AD0724VBK,65,2024-07-26,2025-03-31,AL,100000000,INR
500,1001,AYREW105CH,Ayana Renewable Power Private Limit,AAPCA2514F,IN,LI,L1,,0001,1NA0526NBS,90,2026-05-15,2027-03-31,AL,4000000,INR
500,1001,BHOP0DTDC,DTDC EXPRESS LIMITED,AAACD8017H,IN,CI,C1,,0001,1AF0525EER,37.5,2025-05-22,2026-03-31,AL,47000000,
500,1001,B5609,BUREAU VERITAS (INDIA) PVT. LTD.,AABCB6767B,IN,JI,J1,,0001,1AA1122FTT,40,2022-11-10,2023-03-31,AL,2400000,INR
500,1001,B0685,OERLIKON BALZERS COATING INDIA LTD,AAACI3916N,IN,CI,C1,,0001,1AB0621WZW,100,2021-06-09,2022-03-31,AL,7830000,INR
500,1001,B5419,THE BHATIA GENERAL HOSPITAL,AAATT3440K,IN,JI,J3,,0001,1AI0524LNF,100,2024-05-27,2025-03-31,AL,5554500,INR
500,1001,AS1803,APOLLO SPECIALITY HOSPITALS PVT LTD,AADCN1803G,IN,JI,J1,,0001,1AE0423YHA,99,2023-04-25,2024-03-31,AL,704480,INR
500,1001,BC100WEB,BC WEB WISE PVT LTD,AABCB9495J,IN,JI,J1,,0001,7500000,95,2025-06-18,2026-03-31,AL,7500000,INR
500,1001,B00233,BHARTI  AIRTEL,AAACB2894G,IN,CI,C1,,0001,1AC0325HPR,90,2025-04-01,2026-03-31,AL,681819,INR
500,1001,ASH1010,APOLLO SPECIALTY HOSPITALS,AADCN1803G,IN,JI,J1,,0001,1AE0423YHA,99,2023-04-25,2024-03-31,AL,704480,INR
500,1001,APLLH105CH,APPOLO SPECIALITY HOSPITALS PVT LTD,AADCN1803G,IN,JI,J1,,0001,1AE0423YHA,99,2023-04-25,2024-03-31,AL,704480,INR
500,1001,BAL020,BHARTI AIRTEL LTD,AAACB2894G,IN,CI,C1,,0001,1AB0421MRM,45,2021-04-22,2022-03-31,AL,1000000,
500,1081,BAL041,BHARTI AIRTEL LTD,AAACB2894G,IN,JP,J1,,0001,1AB0325RLQ,98,2025-04-01,2026-03-31,AL,10734313,INR
500,1001,DCD00203AA,DMC FINISHING SCHOOL PRIVATE,AAKCD4723A,IN,CI,C1,,0001,1AD0526EYR,25,2026-05-19,2027-03-31,AL,953528000,INR
500,1081,DCM00398AB,MAHINDRA LOGISTICS LIMITED,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1001,I0016H,"INDIAN INSTITUTE OF MANAGEMENT,",AAATI1247F,IN,JI,J3,,0001,1AB0325DVQ,100,2025-04-01,2026-03-31,AL,4000000,INR
500,1001,I8010,IPSOS INDICA RESEARCH PVT. LTD,AABCI3609K,IN,JI,J1,,0001,1AI0522MYC,50,2022-05-30,2023-03-31,AL,28226825,INR
500,1001,IATPL105CH,IDIADA AUTOMOTIVE TECHNOL,AABCI8147E,IN,JI,J1,,0001,1AC0625ULT,47,2025-06-13,2026-03-31,AL,22500000,INR
500,1001,I00365,INTERACTIVE AVENUES PVT. LTD.,AACCI0954J,IN,CI,C1,,0001,1ND0726ETP,25,2026-07-24,2027-03-31,AL,1476824000,INR
500,1079,I00365,INTERACTIVE AVENUES PVT. LTD.,AACCI0954J,IN,CI,C1,,0001,1ND0726EUX,25,2026-07-24,2027-03-31,AL,31189000,INR
500,1001,I00365,INTERACTIVE AVENUES PVT. LTD.,AACCI0954J,IN,JI,J1,,0001,1ND0726EYS,70,2026-07-24,2027-03-31,AL,58622000,INR
500,1079,I00365,INTERACTIVE AVENUES PVT. LTD.,AACCI0954J,IN,JI,J1,,0001,1ND0726EZO,70,2026-07-24,2027-03-31,AL,7200000,INR
500,1001,I6824,INTERGLOBE HOTELS PVT LTD,AABCI2732H,IN,II,I1,,0001,1AA0524HQI,99,2024-04-30,2025-03-31,AL,5610000,INR
500,1001,I00400,ISS SDB SECURITY SERVICES,AAACT3628C,IN,CI,C1,,0001,1AF0425HRQ,62.5,2025-04-17,2026-03-31,AL,1409298,INR
500,1001,IV0015,IVALUE INFOSOLUTIONS PVT LTD,AABCI8601B,IN,JI,J1,,0001,1NB0626AIL,90,2026-06-17,2027-03-31,AL,30000000,INR
500,1001,I01943B,IPSOS RESEARCH PVT .LTD,AABCI3609K,IN,JI,J1,,0001,1AG0425EGO,44,2025-04-23,2026-03-31,AL,3734000,INR
500,1001,ING502MN,GATI-KINTETSU EXPRESS PVT.,AADCG2096A,IN,CI,C1,,0001,1AG0525ISM,95,2025-05-29,2026-03-31,AL,100000000,INR
500,1001,I00403,IPSOS RESEARCH PVT. LTD.,AABCI3609K,IN,JP,J1,,0001,1AD0526TWI,35,2026-05-26,2027-03-31,AL,12400000,INR
500,1001,I00403,IPSOS RESEARCH PVT. LTD.,AABCI3609K,IN,JI,J1,,0001,1AD0526TWI,35,2026-05-26,2027-03-31,AL,12400000,INR
500,1001,I00438,INTERGLOBE HOTELS PVT,AABCI2732H,IN,CI,C1,,0001,1AA0524HJE,95,2024-04-30,2025-03-31,AL,2960000,INR
